Radio Mobile para Windows
Versión 11.6
** Datos del sitio izquierdo **
 Nombre
 Altura de antena (m)
** Datos del sitio de la derecha **
 Nombre
 Altura de antena (m)
** Datos de enlace **
 Frecuencia (GHz)
 Factor de curvatura de la tierra
** Perfil de trayectoria **
 Registros: Distancia(km) Altitud(m) Color(0-15) Altura(m) PérdidaEnlace(dB) [ Latitud(°) Longitud(°) Xmap Ymap AltitudHazRadio(m) Despeje(m) PrimerFresnel(m) Razón ]
Start
Matriz - BS
10,000
Sucursal - SS5
10,000
5,650000
1,333316759
0000,0274	0574,4	15	0	000.0	-00,249928	-079,160650	0383,4	0262,3	0579,9	0005,5	0001,2	0004,65
0000,0276	0574,5	15	0	000.0	-00,249930	-079,160650	0383,4	0262,2	0579,9	0005,4	0001,2	0004,54
0000,0279	0574,5	15	0	000.0	-00,249932	-079,160650	0383,4	0262,2	0579,8	0005,3	0001,2	0004,52
0000,0282	0574,5	15	0	000.0	-00,249935	-079,160650	0383,4	0262,2	0579,8	0005,3	0001,2	0004,49
0000,0284	0574,5	15	0	000.0	-00,249937	-079,160651	0383,4	0262,2	0579,8	0005,3	0001,2	0004,47
0000,0287	0574,5	15	0	000.0	-00,249940	-079,160651	0383,4	0262,1	0579,8	0005,3	0001,2	0004,44
0000,0290	0574,5	15	0	000.0	-00,249942	-079,160651	0383,4	0262,1	0579,8	0005,3	0001,2	0004,42
0000,0292	0574,6	15	0	000.0	-00,249944	-079,160652	0383,4	0262,1	0579,8	0005,2	0001,2	0004,31
0000,0295	0574,6	15	0	000.0	-00,249947	-079,160652	0383,4	0262,0	0579,8	0005,2	0001,2	0004,29
0000,0298	0574,6	15	0	000.0	-00,249949	-079,160652	0383,4	0262,0	0579,8	0005,2	0001,2	0004,27
0000,0300	0574,6	15	0	000.0	-00,249952	-079,160652	0383,4	0262,0	0579,8	0005,2	0001,2	0004,25
0000,0303	0574,6	15	0	000.0	-00,249954	-079,160653	0383,4	0262,0	0579,8	0005,2	0001,2	0004,22
0000,0306	0574,6	15	0	000.0	-00,249956	-079,160653	0383,4	0261,9	0579,8	0005,2	0001,2	0004,20
0000,0309	0574,5	15	0	000.0	-00,249959	-079,160653	0383,4	0261,9	0579,8	0005,3	0001,2	0004,26
0000,0311	0574,5	15	0	000.0	-00,249961	-079,160654	0383,4	0261,9	0579,8	0005,3	0001,2	0004,24
0000,0314	0574,5	15	0	000.0	-00,249963	-079,160654	0383,4	0261,9	0579,8	0005,3	0001,3	0004,22
0000,0317	0574,5	15	0	000.0	-00,249966	-079,160654	0383,4	0261,8	0579,8	0005,3	0001,3	0004,20
0000,0319	0574,5	15	0	000.0	-00,249968	-079,160654	0383,4	0261,8	0579,8	0005,3	0001,3	0004,18
0000,0322	0574,5	15	0	000.0	-00,249971	-079,160655	0383,4	0261,8	0579,8	0005,3	0001,3	0004,16
0000,0325	0574,4	15	0	000.0	-00,249973	-079,160655	0383,4	0261,7	0579,8	0005,4	0001,3	0004,22
0000,0327	0574,4	15	0	000.0	-00,249975	-079,160655	0383,4	0261,7	0579,8	0005,4	0001,3	0004,19
0000,0330	0574,4	15	0	000.0	-00,249978	-079,160655	0383,4	0261,7	0579,7	0005,3	0001,3	0004,17
0000,0333	0574,4	15	0	000.0	-00,249980	-079,160656	0383,4	0261,7	0579,7	0005,3	0001,3	0004,15
0000,0335	0574,4	15	0	000.0	-00,249983	-079,160656	0383,4	0261,6	0579,7	0005,3	0001,3	0004,14
0000,0338	0574,4	15	0	000.0	-00,249985	-079,160656	0383,3	0261,6	0579,7	0005,3	0001,3	0004,12
0000,0341	0574,4	15	0	000.0	-00,249987	-079,160657	0383,3	0261,6	0579,7	0005,3	0001,3	0004,10
0000,0343	0574,4	15	0	000.0	-00,249990	-079,160657	0383,3	0261,6	0579,7	0005,3	0001,3	0004,08
0000,0346	0574,4	15	0	000.0	-00,249992	-079,160657	0383,3	0261,5	0579,7	0005,3	0001,3	0004,06
0000,0349	0574,3	15	0	000.0	-00,249995	-079,160657	0383,3	0261,5	0579,7	0005,4	0001,3	0004,12
0000,0351	0574,3	15	0	000.0	-00,249997	-079,160658	0383,3	0261,5	0579,7	0005,4	0001,3	0004,10
0000,0354	0574,3	15	0	000.0	-00,249999	-079,160658	0383,3	0261,4	0579,7	0005,4	0001,3	0004,08
0000,0357	0574,3	15	0	000.0	-00,250002	-079,160658	0383,3	0261,4	0579,7	0005,4	0001,3	0004,06
0000,0360	0574,3	15	0	000.0	-00,250004	-079,160658	0383,3	0261,4	0579,7	0005,4	0001,3	0004,04
0000,0362	0574,3	15	0	000.0	-00,250007	-079,160659	0383,3	0261,4	0579,7	0005,4	0001,3	0004,02
0000,0365	0574,2	15	0	000.0	-00,250009	-079,160659	0383,3	0261,3	0579,7	0005,5	0001,3	0004,08
0000,0368	0574,2	15	0	000.0	-00,250011	-079,160659	0383,3	0261,3	0579,7	0005,5	0001,3	0004,06
0000,0370	0574,2	15	0	000.0	-00,250014	-079,160660	0383,3	0261,3	0579,7	0005,5	0001,4	0004,05
0000,0373	0574,2	15	0	000.0	-00,250016	-079,160660	0383,3	0261,3	0579,7	0005,5	0001,4	0004,03
0000,0376	0574,2	15	0	000.0	-00,250019	-079,160660	0383,3	0261,2	0579,7	0005,5	0001,4	0004,01
0000,0378	0574,1	15	0	000.0	-00,250021	-079,160660	0383,3	0261,2	0579,7	0005,6	0001,4	0004,07
0000,0381	0574,1	15	0	000.0	-00,250023	-079,160661	0383,3	0261,2	0579,6	0005,5	0001,4	0004,05
0000,0384	0574,1	15	0	000.0	-00,250026	-079,160661	0383,3	0261,1	0579,6	0005,5	0001,4	0004,03
0000,0386	0574,1	15	0	000.0	-00,250028	-079,160661	0383,3	0261,1	0579,6	0005,5	0001,4	0004,02
0000,0389	0574,1	15	0	000.0	-00,250031	-079,160661	0383,3	0261,1	0579,6	0005,5	0001,4	0004,00
0000,0392	0574,0	15	0	000.0	-00,250033	-079,160662	0383,3	0261,1	0579,6	0005,6	0001,4	0004,06
0000,0394	0574,0	15	0	000.0	-00,250035	-079,160662	0383,3	0261,0	0579,6	0005,6	0001,4	0004,04
0000,0397	0574,0	15	0	000.0	-00,250038	-079,160662	0383,3	0261,0	0579,6	0005,6	0001,4	0004,02
0000,0400	0574,0	15	0	000.0	-00,250040	-079,160663	0383,3	0261,0	0579,6	0005,6	0001,4	0004,01
0000,0402	0574,0	15	0	000.0	-00,250043	-079,160663	0383,3	0261,0	0579,6	0005,6	0001,4	0003,99
0000,0405	0574,0	15	0	000.0	-00,250045	-079,160663	0383,3	0260,9	0579,6	0005,6	0001,4	0003,97
0000,0408	0574,0	15	0	000.0	-00,250047	-079,160663	0383,3	0260,9	0579,6	0005,6	0001,4	0003,96
0000,0410	0574,0	15	0	000.0	-00,250050	-079,160664	0383,2	0260,9	0579,6	0005,6	0001,4	0003,94
0000,0413	0574,0	15	0	000.0	-00,250052	-079,160664	0383,2	0260,8	0579,6	0005,6	0001,4	0003,93
0000,0416	0574,0	15	0	000.0	-00,250054	-079,160664	0383,2	0260,8	0579,6	0005,6	0001,4	0003,91
0000,0419	0574,0	15	0	000.0	-00,250057	-079,160664	0383,2	0260,8	0579,6	0005,6	0001,4	0003,90
0000,0421	0573,9	15	0	000.0	-00,250059	-079,160665	0383,2	0260,8	0579,6	0005,7	0001,4	0003,95
0000,0424	0573,9	15	0	000.0	-00,250062	-079,160665	0383,2	0260,7	0579,6	0005,7	0001,4	0003,94
0000,0427	0573,9	15	0	000.0	-00,250064	-079,160665	0383,2	0260,7	0579,6	0005,7	0001,4	0003,92
0000,0429	0573,9	15	0	000.0	-00,250066	-079,160666	0383,2	0260,7	0579,6	0005,7	0001,4	0003,91
0000,0432	0573,9	15	0	000.0	-00,250069	-079,160666	0383,2	0260,7	0579,5	0005,6	0001,5	0003,89
0000,0435	0573,9	15	0	000.0	-00,250071	-079,160666	0383,2	0260,6	0579,5	0005,6	0001,5	0003,88
0000,0437	0573,9	15	0	000.0	-00,250074	-079,160666	0383,2	0260,6	0579,5	0005,6	0001,5	0003,86
0000,0440	0573,9	15	0	000.0	-00,250076	-079,160667	0383,2	0260,6	0579,5	0005,6	0001,5	0003,85
0000,0443	0573,9	15	0	000.0	-00,250078	-079,160667	0383,2	0260,5	0579,5	0005,6	0001,5	0003,83
0000,0445	0573,9	15	0	000.0	-00,250081	-079,160667	0383,2	0260,5	0579,5	0005,6	0001,5	0003,82
0000,0448	0573,9	15	0	000.0	-00,250083	-079,160668	0383,2	0260,5	0579,5	0005,6	0001,5	0003,81
0000,0451	0573,9	15	0	000.0	-00,250086	-079,160668	0383,2	0260,5	0579,5	0005,6	0001,5	0003,79
0000,0453	0573,9	15	0	000.0	-00,250088	-079,160668	0383,2	0260,4	0579,5	0005,6	0001,5	0003,78
0000,0456	0573,9	15	0	000.0	-00,250090	-079,160668	0383,2	0260,4	0579,5	0005,6	0001,5	0003,76
0000,0459	0573,9	15	0	000.0	-00,250093	-079,160669	0383,2	0260,4	0579,5	0005,6	0001,5	0003,75
0000,0461	0573,9	15	0	000.0	-00,250095	-079,160669	0383,2	0260,4	0579,5	0005,6	0001,5	0003,74
0000,0464	0573,8	15	0	000.0	-00,250098	-079,160669	0383,2	0260,3	0579,5	0005,7	0001,5	0003,79
0000,0467	0573,8	15	0	000.0	-00,250100	-079,160669	0383,2	0260,3	0579,5	0005,7	0001,5	0003,78
0000,0470	0573,8	15	0	000.0	-00,250102	-079,160670	0383,2	0260,3	0579,5	0005,7	0001,5	0003,76
0000,0472	0573,8	15	0	000.0	-00,250105	-079,160670	0383,2	0260,2	0579,5	0005,7	0001,5	0003,75
0000,0475	0573,8	15	0	000.0	-00,250107	-079,160670	0383,2	0260,2	0579,5	0005,7	0001,5	0003,74
0000,0478	0573,8	15	0	000.0	-00,250110	-079,160671	0383,2	0260,2	0579,5	0005,7	0001,5	0003,73
0000,0480	0573,8	15	0	000.0	-00,250112	-079,160671	0383,2	0260,2	0579,4	0005,6	0001,5	0003,71
0000,0483	0573,8	15	0	000.0	-00,250114	-079,160671	0383,2	0260,1	0579,4	0005,6	0001,5	0003,70
0000,0486	0573,9	15	0	000.0	-00,250117	-079,160671	0383,1	0260,1	0579,4	0005,5	0001,5	0003,62
0000,0488	0573,9	15	0	000.0	-00,250119	-079,160672	0383,1	0260,1	0579,4	0005,5	0001,5	0003,61
0000,0491	0573,9	15	0	000.0	-00,250122	-079,160672	0383,1	0260,1	0579,4	0005,5	0001,5	0003,60
0000,0494	0573,9	15	0	000.0	-00,250124	-079,160672	0383,1	0260,0	0579,4	0005,5	0001,5	0003,58
0000,0496	0573,9	15	0	000.0	-00,250126	-079,160672	0383,1	0260,0	0579,4	0005,5	0001,5	0003,57
0000,0499	0573,8	15	0	000.0	-00,250129	-079,160673	0383,1	0260,0	0579,4	0005,6	0001,5	0003,62
0000,0502	0573,8	15	0	000.0	-00,250131	-079,160673	0383,1	0259,9	0579,4	0005,6	0001,6	0003,61
0000,0504	0573,8	15	0	000.0	-00,250133	-079,160673	0383,1	0259,9	0579,4	0005,6	0001,6	0003,60
0000,0507	0573,8	15	0	000.0	-00,250136	-079,160674	0383,1	0259,9	0579,4	0005,6	0001,6	0003,59
0000,0510	0573,7	15	0	000.0	-00,250138	-079,160674	0383,1	0259,9	0579,4	0005,7	0001,6	0003,64
0000,0512	0573,7	15	0	000.0	-00,250141	-079,160674	0383,1	0259,8	0579,4	0005,7	0001,6	0003,63
0000,0515	0573,7	15	0	000.0	-00,250143	-079,160674	0383,1	0259,8	0579,4	0005,7	0001,6	0003,62
0000,0518	0573,7	15	0	000.0	-00,250145	-079,160675	0383,1	0259,8	0579,4	0005,7	0001,6	0003,61
0000,0520	0573,6	15	0	000.0	-00,250148	-079,160675	0383,1	0259,8	0579,4	0005,8	0001,6	0003,66
0000,0523	0573,6	15	0	000.0	-00,250150	-079,160675	0383,1	0259,7	0579,4	0005,8	0001,6	0003,65
0000,0526	0573,6	15	0	000.0	-00,250153	-079,160675	0383,1	0259,7	0579,4	0005,8	0001,6	0003,63
0000,0529	0573,6	15	0	000.0	-00,250155	-079,160676	0383,1	0259,7	0579,4	0005,8	0001,6	0003,62
0000,0531	0573,6	15	0	000.0	-00,250157	-079,160676	0383,1	0259,6	0579,3	0005,7	0001,6	0003,61
0000,0534	0573,5	15	0	000.0	-00,250160	-079,160676	0383,1	0259,6	0579,3	0005,8	0001,6	0003,66
0000,0537	0573,5	15	0	000.0	-00,250162	-079,160677	0383,1	0259,6	0579,3	0005,8	0001,6	0003,65
0000,0539	0573,5	15	0	000.0	-00,250165	-079,160677	0383,1	0259,6	0579,3	0005,8	0001,6	0003,64
0000,0542	0573,5	15	0	000.0	-00,250167	-079,160677	0383,1	0259,5	0579,3	0005,8	0001,6	0003,63
0000,0545	0573,4	15	0	000.0	-00,250169	-079,160677	0383,1	0259,5	0579,3	0005,9	0001,6	0003,68
0000,0547	0573,4	15	0	000.0	-00,250172	-079,160678	0383,1	0259,5	0579,3	0005,9	0001,6	0003,67
0000,0550	0573,4	15	0	000.0	-00,250174	-079,160678	0383,1	0259,5	0579,3	0005,9	0001,6	0003,66
0000,0553	0573,4	15	0	000.0	-00,250177	-079,160678	0383,1	0259,4	0579,3	0005,9	0001,6	0003,64
0000,0555	0573,3	15	0	000.0	-00,250179	-079,160678	0383,1	0259,4	0579,3	0006,0	0001,6	0003,70
0000,0558	0573,3	15	0	000.0	-00,250181	-079,160679	0383,1	0259,4	0579,3	0006,0	0001,6	0003,68
0000,0561	0573,3	15	0	000.0	-00,250184	-079,160679	0383,1	0259,3	0579,3	0006,0	0001,6	0003,67
0000,0563	0573,3	15	0	000.0	-00,250186	-079,160679	0383,1	0259,3	0579,3	0006,0	0001,6	0003,66
0000,0566	0573,3	15	0	000.0	-00,250189	-079,160680	0383,1	0259,3	0579,3	0006,0	0001,6	0003,65
0000,0569	0573,2	15	0	000.0	-00,250191	-079,160680	0383,1	0259,3	0579,3	0006,1	0001,6	0003,70
0000,0571	0573,2	15	0	000.0	-00,250193	-079,160680	0383,1	0259,2	0579,3	0006,1	0001,6	0003,69
0000,0574	0573,2	15	0	000.0	-00,250196	-079,160680	0383,1	0259,2	0579,3	0006,1	0001,6	0003,68
0000,0577	0573,2	15	0	000.0	-00,250198	-079,160681	0383,1	0259,2	0579,3	0006,1	0001,7	0003,67
0000,0580	0573,1	15	0	000.0	-00,250201	-079,160681	0383,1	0259,2	0579,3	0006,2	0001,7	0003,72
0000,0582	0573,1	15	0	000.0	-00,250203	-079,160681	0383,1	0259,1	0579,2	0006,1	0001,7	0003,71
0000,0585	0573,1	15	0	000.0	-00,250205	-079,160682	0383,1	0259,1	0579,2	0006,1	0001,7	0003,70
0000,0588	0573,1	15	0	000.0	-00,250208	-079,160682	0383,1	0259,1	0579,2	0006,1	0001,7	0003,69
